age_group,sex,feature,mean,std
15-18,female,rela_prox_uln_diaphy_quad_area_PD1,0.2538457961165049,0.02470063736153112
15-18,female,rela_prox_uln_diaphy_quad_area_PD2,0.20052466990291262,0.020244845035648423
15-18,female,rela_prox_uln_diaphy_quad_area_PD3,0.20615471844660194,0.02311859681287818
15-18,female,rela_prox_uln_diaphy_quad_area_PD4,0.19678288349514564,0.02245957836818157
15-18,female,rela_prox_uln_diaphy_quad_area_PD5,0.19638841747572813,0.020386157356289042
15-18,female,rela_dist_rad_diaphy_quad_area_MC1,0.17311507766990292,0.03064714924902392
15-18,female,rela_dist_rad_diaphy_quad_area_MC2,0.22755799029126209,0.022447086594877833
15-18,female,rela_dist_rad_diaphy_quad_area_MC3,0.23657881553398055,0.02155549667615745
15-18,female,rela_dist_rad_diaphy_quad_area_MC4,0.22490837864077667,0.025190205242108278
15-18,female,rela_dist_rad_diaphy_quad_area_MC5,0.17742553398058253,0.028534073697611018
15-18,female,rela_dist_rad_diaphy_quad_area_PD1,0.07720171844660195,0.019200941613663716
15-18,female,rela_dist_rad_diaphy_quad_area_PD2,0.11971928155339805,0.019883490571876744
15-18,female,rela_dist_rad_diaphy_quad_area_PD3,0.12289247572815533,0.02045743655468864
15-18,female,rela_dist_rad_diaphy_quad_area_PD4,0.13337976699029125,0.018598319436624988
15-18,female,rela_dist_rad_diaphy_quad_area_PD5,0.13517566019417476,0.01762053073222713
15-18,female,rela_dist_uln_diaphy_quad_area_MC1,0.14640130097087375,0.0319874487167784
15-18,female,rela_dist_uln_diaphy_quad_area_MC2,0.16702186407766986,0.022743858371191
15-18,female,rela_dist_uln_diaphy_quad_area_MC3,0.13969198058252427,0.021081966339616363
15-18,female,rela_dist_uln_diaphy_quad_area_MC4,0.15713512621359227,0.019489190452748974
15-18,female,rela_dist_uln_diaphy_quad_area_MC5,0.21126500970873788,0.03826683822495921
15-18,female,rela_dist_uln_diaphy_quad_area_PD1,0.24609199029126214,0.02636676210816437
15-18,female,rela_dist_uln_diaphy_quad_area_PD2,0.20989469902912622,0.02493486137009355
15-18,female,rela_dist_uln_diaphy_quad_area_PD3,0.20589432038834957,0.023845944502985873
15-18,female,rela_dist_uln_diaphy_quad_area_PD4,0.2017804951456311,0.023771639362852644
15-18,female,rela_dist_uln_diaphy_quad_area_PD5,0.21280707766990292,0.020930393366683394
15-18,female,rela_distal_epi_area_MC1,0.1489261844660194,0.0228268428114829
15-18,female,rela_distal_epi_area_MC2,0.1372865436893204,0.015027574560523472
15-18,female,rela_distal_epi_area_MC3,0.16883497087378638,0.016658212252229222
15-18,female,rela_distal_epi_area_MC4,0.16554891262135923,0.01816267078383832
15-18,female,rela_distal_epi_area_MC5,0.1435558446601942,0.016805533554578513
15-18,female,rela_distal_epi_area_PD1,0.15689789320388353,0.035315674729311373
15-18,female,rela_distal_epi_area_PD2,0.16983184466019424,0.03303354987268731
15-18,female,rela_distal_epi_area_PD3,0.16598711650485437,0.032118723686061806
15-18,female,rela_distal_epi_area_PD4,0.16990333980582525,0.03043386115585711
15-18,female,rela_distal_epi_area_PD5,0.14443580582524274,0.028946111276652656
15-18,female,rela_prox_epi_area_MC1,0.13170143689320388,0.026864569277107495
15-18,female,rela_prox_epi_area_MC2,0.08243953398058253,0.03000400059365141
15-18,female,rela_prox_epi_area_MC3,0.1296740291262136,0.03182912808538138
15-18,female,rela_prox_epi_area_MC4,0.1095272718446602,0.023042834584106053
15-18,female,rela_prox_epi_area_MC5,0.13186729126213592,0.030588838110231362
15-18,female,rela_prox_epi_area_PD1,0.18328811650485433,0.02910146500264238
15-18,female,rela_prox_epi_area_PD2,0.1761641067961165,0.020884852289521933
15-18,female,rela_prox_epi_area_PD3,0.17478168932038837,0.0230239034466821
15-18,female,rela_prox_epi_area_PD4,0.1679809514563107,0.021223904609891587
15-18,female,rela_prox_epi_area_PD5,0.17986327184466022,0.0254845920117197
15-18,female,rela_dist_uln_area_MC1,0.2957905436893204,0.008692282401565351
15-18,female,rela_dist_uln_area_MC2,0.26314746601941746,0.014537709801440283
15-18,female,rela_dist_uln_area_MC3,0.24851905825242723,0.012235061028418388
15-18,female,rela_dist_uln_area_MC4,0.2446895048543689,0.012918842055553928
15-18,female,rela_dist_uln_area_MC5,0.202237786407767,0.013982729250302474
15-18,female,rela_dist_uln_area_PD1,0.20014079611650484,0.013391517785347517
15-18,female,rela_dist_uln_area_PD2,0.22353909708737868,0.01353001159768974
15-18,female,rela_dist_uln_area_PD3,0.22447266019417483,0.012544456788115223
